Image,Mask
/hdd3/bran/data/SD_glioma/submitted_data/MOTUM-v.2.2/010-BreastMeta-ASLY/t2.nii.gz,/hdd3/bran/data/SD_glioma/submitted_data/MOTUM-v.2.2/010-BreastMeta-ASLY/flair_seg_label1.nii.gz
Image,Mask,diagnostics_Versions_PyRadiomics,diagnostics_Versions_Numpy,diagnostics_Versions_SimpleITK,diagnostics_Versions_PyWavelet,diagnostics_Versions_Python,diagnostics_Configuration_Settings,diagnostics_Configuration_EnabledImageTypes,diagnostics_Image-original_Hash,diagnostics_Image-original_Dimensionality,diagnostics_Image-original_Spacing,diagnostics_Image-original_Size,diagnostics_Image-original_Mean,diagnostics_Image-original_Minimum,diagnostics_Image-original_Maximum,diagnostics_Mask-original_Hash,diagnostics_Mask-original_Spacing,diagnostics_Mask-original_Size,diagnostics_Mask-original_BoundingBox,diagnostics_Mask-original_VoxelNum,diagnostics_Mask-original_VolumeNum,diagnostics_Mask-original_CenterOfMassIndex,diagnostics_Mask-original_CenterOfMass,original_shape_Elongation,original_shape_Flatness,original_shape_LeastAxisLength,original_shape_MajorAxisLength,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_Maximum2DDiameterSlice,original_shape_Maximum3DDiameter,original_shape_MeshVolume,original_shape_MinorAxisLength,original_shape_Sphericity,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_VoxelVolume,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength
/hdd3/bran/data/SD_glioma/submitted_data/MOTUM-v.2.2/010-BreastMeta-ASLY/t2.nii.gz,/hdd3/bran/data/SD_glioma/submitted_data/MOTUM-v.2.2/010-BreastMeta-ASLY/flair_seg_label1.nii.gz,v3.0.1,1.19.5,2.1.1.2,1.1.1,3.6.9,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},ee03c359bb0204a5ea3559fb813766142a92f229,3D,"(0.71875, 0.71875, 5.999992370605469)","(310, 320, 21)",99.12786482334869,-449.0,2092.0,cff2ac56476736e390a28f505469474e4c7f0c6f,"(0.71875, 0.71875, 5.999992370605469)","(310, 320, 21)","(154, 76, 10, 89, 110, 11)",42312,1,"(197.36937511816978, 135.41184533938363, 15.101460578559275)","(29.486159081785274, -9.075211242666626, 7.907151617723542)",0.8167390818334095,0.7326069038295946,50.56104127433308,69.0152399738969,85.21662227047423,86.9973026603059,77.31157790476793,88.67934801248184,130987.90497325703,56.36744372879297,0.5618640239225957,22199.355363580267,0.16947637545705133,131150.50510829687,474.0,1022.0,25721566701.0,5.137009836153978,309.0,4.113281884257205,1901.0,177.53446329432393,747.1406456797126,739.0,0.0,1901.0,127.29934004442855,779.68096573142,0.5044269808903941,79726707908.22696,0.03281007130814888,49683.26389718189,1032.265211067269,263791.39553620125,2195.348322335201,239.30003125733896,60.79568361249961,0.5903070669701866,5.348447173489749,3.765445882375859,27.127148318674877,0.32819991315716546,0.2515904059185692,0.9902489554394607,0.9390841616710841,-0.1416231849803543,0.7344211257566501,0.23890639481568923,31.42316751918982,0.0024587557999499045,9.457288528426977,0.6358446498422532,0.0070085729324974,62.84633503837962,5.920339948085407,75.02392871745968,8.047916205518225,6233.883106447343,0.14733132696273737,5.4448522229289615,1388.259737190395,79.55129404730192,1004.0018670826244,18.955237284930988,21153.616728114957,0.031163531067979255,0.002337200276959711,0.2506417398399887,244.8648275397799,0.0007026499317836075,1241.1149930802712,0.03271506699713053,80.65649285428218,995.2734992226103,1.481448223056988,1516.8578068325414,0.0032983386944103635,0.002392468734086294,5.637947184126582,32075.021591629848,0.8346979241173176,0.8970904780604158,0.20169037151829713,0.9269227512691256,917.5141082846068,0.0022534642999386583,374.6535194685056,0.03150731809507237,98.09133079343378,962.6570515515937,265.628963081322,337794.6200487764,0.25390911323224974,0.0029923337429633443,4291.529476074342,0.3609056829597462,0.6235561366100516,616.7501747610718,0.0018511147283617902,7.490594414725643,0.2810313858952543,252.9673117564153,1.5951630309748113,0.0002222624316952417,9295.986483587372,0.10877339508535376,0.5619885548188756
