Image,Mask
/hdd3/bran/data/SD_glioma/submitted_data/MOTUM-v.2.2/016-Glioma-AYEY/t1ce.nii.gz,/hdd3/bran/data/SD_glioma/submitted_data/MOTUM-v.2.2/016-Glioma-AYEY/t1ce_seg_label2.nii.gz
Image,Mask,diagnostics_Versions_PyRadiomics,diagnostics_Versions_Numpy,diagnostics_Versions_SimpleITK,diagnostics_Versions_PyWavelet,diagnostics_Versions_Python,diagnostics_Configuration_Settings,diagnostics_Configuration_EnabledImageTypes,diagnostics_Image-original_Hash,diagnostics_Image-original_Dimensionality,diagnostics_Image-original_Spacing,diagnostics_Image-original_Size,diagnostics_Image-original_Mean,diagnostics_Image-original_Minimum,diagnostics_Image-original_Maximum,diagnostics_Mask-original_Hash,diagnostics_Mask-original_Spacing,diagnostics_Mask-original_Size,diagnostics_Mask-original_BoundingBox,diagnostics_Mask-original_VoxelNum,diagnostics_Mask-original_VolumeNum,diagnostics_Mask-original_CenterOfMassIndex,diagnostics_Mask-original_CenterOfMass,original_shape_Elongation,original_shape_Flatness,original_shape_LeastAxisLength,original_shape_MajorAxisLength,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_Maximum2DDiameterSlice,original_shape_Maximum3DDiameter,original_shape_MeshVolume,original_shape_MinorAxisLength,original_shape_Sphericity,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_VoxelVolume,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength
/hdd3/bran/data/SD_glioma/submitted_data/MOTUM-v.2.2/016-Glioma-AYEY/t2.nii.gz,/hdd3/bran/data/SD_glioma/submitted_data/MOTUM-v.2.2/016-Glioma-AYEY/flair_seg_label1.nii.gz,v3.0.1,1.19.5,2.1.1.2,1.1.1,3.6.9,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},a08d2f221a7809b4c720fc7391592d9c1909b423,3D,"(0.75, 0.75, 6.250003814697266)","(260, 320, 21)",70.36028216575092,-439.0,1844.0,22c5546aff830a13a6c8f4d026df134c380e82d6,"(0.75, 0.75, 6.250003814697266)","(260, 320, 21)","(125, 123, 6, 104, 154, 13)",72434,1,"(177.1529116160919, 198.1721567219814, 10.879517905955767)","(24.764897198384688, 67.6214717981577, 14.76342603641146)",0.6919609203658429,0.5151031334412787,55.280845372263016,107.31995552608106,95.1410561143318,111.1758181786117,125.14441657541099,125.30038925591465,254240.4872072339,74.26121519944837,0.4916005779144005,39479.18825998587,0.15528285322945437,254650.93667650223,240.0,526.0,11653510648.0,4.101764116584693,153.0,2.6440431472298433,859.0,87.11762428652568,386.5444956788249,397.0,-19.0,878.0,63.305059158062846,401.10414895727274,-0.02607297655291556,40969398377.596054,0.06678934775240747,11467.891171141002,315.92522243605123,9434.3331434781,-29.812623996506147,58.02127063704844,11.15866000864109,0.6730464407694737,2.341703458833228,2.746667600849233,4.914600543951655,0.46534560540623127,0.39899819750774806,0.9917144176413633,0.9422748733503895,-0.1728570084749253,0.7755559441475666,0.3500554224807138,17.440252010556737,0.009854925587267395,7.409520174503144,0.6822653409715114,0.031170717878298806,34.880504021113495,4.935755163961172,17.294982661422388,7.628449773749655,6977.849490570727,0.09633389693473682,12.275262384776095,4837.819615097882,18.42387627653963,306.806016511583,44.83993704613855,14788.195584946296,0.1752074022756977,0.004805211788252837,0.11637637214379214,33.57448935718003,0.0007174239430421582,3846.407674626877,0.06474688683141817,18.899028078983186,303.46370864813673,2.092036044269557,653.1363447498342,0.00947709829724826,0.0049567539170166,4.926068584007199,44070.46353382985,0.7232196313790282,0.8189789750244786,0.48625518639357485,0.8678194442728888,261.1881202271664,0.004395114851694254,498.1135477582846,0.06068634841109705,23.43340720162234,281.0773635477583,13915.477582846004,4842198.874147174,41.80038786642236,0.006681101286041834,2146.7982456140353,0.26154949386135906,0.5255204557478662,149.7501887335692,0.003628988523501301,7.139327709068693,0.11331695060330783,13837.600398353816,9.03840863899606,0.00014184151300636897,944.9829749824593,0.046924811873021346,0.07969338515712951
Image,Mask
/hdd3/bran/data/SD_glioma/submitted_data/MOTUM-v.2.2/016-Glioma-AYEY/t1ce.nii.gz,/hdd3/bran/data/SD_glioma/submitted_data/MOTUM-v.2.2/016-Glioma-AYEY/t1ce_seg_label2.nii.gz
Image,Mask
/hdd3/bran/data/SD_glioma/submitted_data/MOTUM-v.2.2/016-Glioma-AYEY/t1ce.nii.gz,/hdd3/bran/data/SD_glioma/submitted_data/MOTUM-v.2.2/016-Glioma-AYEY/t1ce_seg_label2.nii.gz
